,Area,Latitude,Longitude,VenueName,VenueLatitude,VenueLongitude,VenueCategory
7366,Lok Nayak Bhawan,28.600990000000024,77.22583000000003,Pandara Park,28.606780562969554,77.23301872738394,Sports
7368,Lok Nayak Bhawan,28.600990000000024,77.22583000000003,Vivanta by Taj - Ambassador,28.60169028533303,77.22900832860101,Hotel
7384,Lok Nayak Bhawan,28.600990000000024,77.22583000000003,Elma's Brasserie,28.584492612321917,77.22664730184378,Restaurant
7388,Lok Nayak Bhawan,28.600990000000024,77.22583000000003,Major Dhyan Chand National Stadium | मेजर ध्यानचंद नेशनल स्टेडियम,28.612667019403407,77.23784066653374,Sports
7402,Lok Nayak Bhawan,28.600990000000024,77.22583000000003,Pindi Restaurant,28.608018528891723,77.2298963114413,Restaurant
7409,Lok Nayak Bhawan,28.600990000000024,77.22583000000003,Race Course Metro Station,28.596674265012016,77.21120595932007,Commute
7412,Lok Nayak Bhawan,28.600990000000024,77.22583000000003,Shervani Hotel New Delhi,28.605348,77.241624,Hotel
7413,Lok Nayak Bhawan,28.600990000000024,77.22583000000003,La Sagrita,28.60521362125391,77.24189887828771,Hotel
7420,Laxmi Bai Nagar,28.57815000000005,77.20618000000007,The Leela Palace,28.579923208960246,77.18929069931625,Hotel
7427,Laxmi Bai Nagar,28.57815000000005,77.20618000000007,Thyagraj Sports Complex,28.57752844755504,77.21815944676437,Sports
7432,Laxmi Bai Nagar,28.57815000000005,77.20618000000007,INA Metro Station,28.574082597586237,77.20929622650146,Commute
7433,Laxmi Bai Nagar,28.57815000000005,77.20618000000007,Nehru Park | नेहरू पार्क (Nehru Park),28.591798206029363,77.19285983211086,Sports
7441,Laxmi Bai Nagar,28.57815000000005,77.20618000000007,Dilli Haat | दिल्ली हाट (Dilli Haat),28.573132169480406,77.20880977789854,Market
7451,Laxmi Bai Nagar,28.57815000000005,77.20618000000007,Sarojini Nagar Market,28.577801910598364,77.19634685113205,Market
7458,Laxmi Bai Nagar,28.57815000000005,77.20618000000007,AIIMS Metro Station,28.568243,77.207946,Commute
7460,Laxmi Bai Nagar,28.57815000000005,77.20618000000007,South Extension - I Market,28.56824075969489,77.22015380859375,Market
7470,Laxmi Bai Nagar,28.57815000000005,77.20618000000007,Main Market Lodhi Road,28.584616278019592,77.22347583265906,Shopping Mall
7475,Lajpat Nagar,28.570260000000076,77.24700000000007,The Manor Hotel,28.57045905048506,77.25679070551244,Hotel
7480,Lajpat Nagar,28.570260000000076,77.24700000000007,Pind Balluchi,28.56770549643606,77.24689260904971,Restaurant
7485,Lajpat Nagar,28.570260000000076,77.24700000000007,bloomrooms @ Link Rd,28.581480550363615,77.23954898144356,Hotel
7501,Lajpat Nagar,28.570260000000076,77.24700000000007,Tibet Kitchen,28.56383374764689,77.24510964985622,Restaurant
7509,Lajpat Nagar,28.570260000000076,77.24700000000007,Lajpat Nagar Central Market,28.569522837410993,77.24106255008941,Market
7514,Lajpat Nagar,28.570260000000076,77.24700000000007,Defence Colony Market,28.573653048567323,77.23013360885876,Market
7519,Lajpat Nagar,28.570260000000076,77.24700000000007,Amar Colony Market,28.562581849477326,77.24455428947918,Market
7520,Lajpat Nagar,28.570260000000076,77.24700000000007,Moets Sizzlers,28.573136695769623,77.23043086780952,Restaurant
7526,Lajpat Nagar,28.570260000000076,77.24700000000007,In & Out (Moolchand),28.562977466803627,77.2323806383234,Stores
7530,Lajpat Nagar,28.570260000000076,77.24700000000007,Bhogal Market,28.582872361853575,77.24842652458784,Market
7531,Lajpat Nagar,28.570260000000076,77.24700000000007,24/7,28.567833669057148,77.23979401411245,Stores
7537,Lajpat Nagar,28.570260000000076,77.24700000000007,C Block Market,28.559232386953454,77.25684106349945,Shopping Mall
7538,Lajpat Nagar,28.570260000000076,77.24700000000007,Jangpura Metro Station,28.583052013992315,77.23931550979614,Commute
7541,Lajpat Nagar,28.570260000000076,77.24700000000007,Kailash Colony Metro Station,28.555400781163954,77.24212900782452,Commute
7543,Lajpat Nagar,28.570260000000076,77.24700000000007,Emblem Hotel New Delhi,28.574854652473967,77.2644157641285,Hotel
7545,Lajpat Nagar,28.570260000000076,77.24700000000007,Athena Hotel,28.571589,77.265929,Hotel
7546,Loni Road,28.685799793186344,77.2921000874372,Shivaji park,28.682657407524268,77.28550319213032,Sports
7547,Loni Road,28.685799793186344,77.2921000874372,yamuna vihar,28.68981594464307,77.28387603753107,Sports
7549,Loni Road,28.685799793186344,77.2921000874372,Shahdara Metro Station,28.673344176735423,77.28901147842407,Commute
7550,Loni Road,28.685799793186344,77.2921000874372,Mansarover Park Metro Station,28.67537011505316,77.30093198323249,Commute
7567,Lawrence Road,28.683255048786876,77.14630005748302,Netaji Subhash Place,28.6937510785477,77.14987854734451,Shopping Mall
7572,Lawrence Road,28.683255048786876,77.14630005748302,Ashok Park Main Metro Station,28.671725953209307,77.15528056366817,Commute
7574,Lawrence Road,28.683255048786876,77.14630005748302,Keshavpuram Metro Station,28.684354917616023,77.1640725698628,Commute
7575,Lawrence Road,28.683255048786876,77.14630005748302,Pitampura Sports Complex,28.698710300024874,77.15020996644064,Sports
7576,Lawrence Road,28.683255048786876,77.14630005748302,Kanhaiya Nagar | कन्हैया नगर  Metro Station,28.68223129562289,77.1648027270765,Commute
7577,Lawrence Road,28.683255048786876,77.14630005748302,Major Dhyanchand Sports Complex.,28.689481966742875,77.16352775733044,Sports
7583,Lekhu Nagar,28.674240000000054,77.16228000000007,Inderlok Metro Station,28.67324357361059,77.170355245471,Commute
7585,Lekhu Nagar,28.674240000000054,77.16228000000007,Kanhaiya Nagar | कन्हैया नगर  Metro Station,28.68223129562289,77.1648027270765,Commute
7586,Lekhu Nagar,28.674240000000054,77.16228000000007,Hotel Clark Heights,28.67107841811236,77.17599042164764,Hotel
7587,Lekhu Nagar,28.674240000000054,77.16228000000007,Satguru Ram Singh Marg Metro Station,28.66193857935628,77.15747058391571,Commute
7588,Lekhu Nagar,28.674240000000054,77.16228000000007,Punjabi Bagh Metro Station,28.672948823548428,77.14612483978271,Commute
7589,Lekhu Nagar,28.674240000000054,77.16228000000007,Major Dhyanchand Sports Complex.,28.689481966742875,77.16352775733044,Sports
7590,Lekhu Nagar,28.674240000000054,77.16228000000007,J Block Murga Market,28.687143857204767,77.17303504746471,Market
7591,Lekhu Nagar,28.674240000000054,77.16228000000007,Shastri Nagar | शास्त्री नगर Metro Station,28.67010695812553,77.18190498813311,Commute
7593,Lajpat Rai Chowk,28.64455330128326,77.22718982667959,Haveli Dharampura,28.65324701401681,77.232309176437,Hotel
7598,Lajpat Rai Chowk,28.64455330128326,77.22718982667959,bloomrooms @ New Delhi Railway Station,28.64553655967833,77.21770059555993,Hotel
7600,Lajpat Rai Chowk,28.64455330128326,77.22718982667959,The Prime Balaji Deluxe @ New Delhi Railway Station,28.645246634338402,77.21743343727594,Hotel
7602,Lajpat Rai Chowk,28.64455330128326,77.22718982667959,Fabindia,28.63201193420627,77.21772910740421,Stores
7607,Lajpat Rai Chowk,28.64455330128326,77.22718982667959,The Indian Grill Restaurant,28.646140825017163,77.21513343500447,Restaurant
7618,Lajpat Rai Chowk,28.64455330128326,77.22718982667959,Nai Sarak | नई सड़क,28.65283927807197,77.22870777607294,Stores
7623,Lajpat Rai Chowk,28.64455330128326,77.22718982667959,Hotel Broadway New Delhi,28.641057534471244,77.23790802388555,Hotel
7641,Lajpat Rai Chowk,28.64455330128326,77.22718982667959,Vivek Hotel New Delhi,28.64112120405789,77.21265763730432,Hotel
7646,Lajpat Rai Chowk,28.64455330128326,77.22718982667959,Chandni Chowk | चाँदनी चौक (Chandni Chowk),28.656076323925312,77.23073986324933,Market
7660,Lajpat Rai Chowk,28.64455330128326,77.22718982667959,Kinari Bazaar | किनारी बाजार,28.6548009358371,77.23301890281758,Market
7663,Lajpat Rai Chowk,28.64455330128326,77.22718982667959,Radisson Blu Marina Hotel,28.633896819447788,77.21724092960358,Hotel
7665,Lajpat Rai Chowk,28.64455330128326,77.22718982667959,Hotel Amax,28.646791218889298,77.21329464744466,Hotel
7677,Lajpat Rai Chowk,28.64455330128326,77.22718982667959,Hotel Hari Piorko,28.641100947236374,77.2141135891901,Hotel
7679,Lajpat Rai Chowk,28.64455330128326,77.22718982667959,Hotel City Star,28.64466061517661,77.21487207885538,Hotel
7681,Lajpat Rai Chowk,28.64455330128326,77.22718982667959,Hotel Grand Godwin,28.64590912257855,77.21533022876963,Hotel
7683,Lajpat Rai Chowk,28.64455330128326,77.22718982667959,The Pearl Hotel,28.64485913887009,77.21419830186179,Hotel
7684,Lajpat Rai Chowk,28.64455330128326,77.22718982667959,Cottage Yes Please,28.641060546574657,77.21037510655337,Hotel
7687,Lajpat Rai Chowk,28.64455330128326,77.22718982667959,Parathe Wali Gali | पराँठे वाली गली,28.65609952896119,77.2304785201278,Market
7691,Lajpat Rai Chowk,28.64455330128326,77.22718982667959,Shelton hotel,28.641061433016365,77.2131696538769,Hotel
7700,Laxmi Nagar Market,28.637820000000033,77.27912000000003,V3S Mall,28.631342857167073,77.27839965479477,Shopping Mall
7704,Laxmi Nagar Market,28.637820000000033,77.27912000000003,V3S East Centre Mall,28.63715376841017,77.28671550750732,Shopping Mall
7709,Laxmi Nagar Market,28.637820000000033,77.27912000000003,Laxmi Nagar Metro Station,28.630600489340658,77.2776814216999,Commute
7715,Laxmi Nagar Market,28.637820000000033,77.27912000000003,Yamuna Bank Metro Station,28.623233994362028,77.26812513656003,Commute
7724,Minto Road,28.639090000000067,77.22783000000004,Fabindia,28.63201193420627,77.21772910740421,Stores
7730,Minto Road,28.639090000000067,77.22783000000004,The Imperial,28.625548038159426,77.21866351780929,Hotel
7735,Minto Road,28.639090000000067,77.22783000000004,Haveli Dharampura,28.65324701401681,77.232309176437,Hotel
7739,Minto Road,28.639090000000067,77.22783000000004,bloomrooms @ New Delhi Railway Station,28.64553655967833,77.21770059555993,Hotel
7741,Minto Road,28.639090000000067,77.22783000000004,The Prime Balaji Deluxe @ New Delhi Railway Station,28.645246634338402,77.21743343727594,Hotel
7745,Minto Road,28.639090000000067,77.22783000000004,The Indian Grill Restaurant,28.646140825017163,77.21513343500447,Restaurant
7752,Minto Road,28.639090000000067,77.22783000000004,Hotel Broadway New Delhi,28.641057534471244,77.23790802388555,Hotel
7768,Minto Road,28.639090000000067,77.22783000000004,Nai Sarak | नई सड़क,28.65283927807197,77.22870777607294,Stores
7770,Minto Road,28.639090000000067,77.22783000000004,Vivek Hotel New Delhi,28.64112120405789,77.21265763730432,Hotel
7780,Minto Road,28.639090000000067,77.22783000000004,Radisson Blu Marina Hotel,28.633896819447788,77.21724092960358,Hotel
7785,Minto Road,28.639090000000067,77.22783000000004,Chandni Chowk | चाँदनी चौक (Chandni Chowk),28.656076323925312,77.23073986324933,Market
7795,Minto Road,28.639090000000067,77.22783000000004,Hotel Amax,28.646791218889298,77.21329464744466,Hotel
7796,Minto Road,28.639090000000067,77.22783000000004,Kinari Bazaar | किनारी बाजार,28.6548009358371,77.23301890281758,Market
7800,Minto Road,28.639090000000067,77.22783000000004,Hotel Hari Piorko,28.641100947236374,77.2141135891901,Hotel
7803,Minto Road,28.639090000000067,77.22783000000004,Hotel City Star,28.64466061517661,77.21487207885538,Hotel
7808,Minto Road,28.639090000000067,77.22783000000004,Cottage Yes Please,28.641060546574657,77.21037510655337,Hotel
7810,Minto Road,28.639090000000067,77.22783000000004,The Pearl Hotel,28.64485913887009,77.21419830186179,Hotel
7811,Minto Road,28.639090000000067,77.22783000000004,Hotel Grand Godwin,28.64590912257855,77.21533022876963,Hotel
7814,Minto Road,28.639090000000067,77.22783000000004,YMCA,28.62739763042509,77.21337898638028,Hotel
7820,Model Basti,28.657400000000052,77.20284000000004,The Indian Grill Restaurant,28.646140825017163,77.21513343500447,Restaurant
7822,Model Basti,28.657400000000052,77.20284000000004,bloomrooms @ New Delhi Railway Station,28.64553655967833,77.21770059555993,Hotel
7823,Model Basti,28.657400000000052,77.20284000000004,The Prime Balaji Deluxe @ New Delhi Railway Station,28.645246634338402,77.21743343727594,Hotel
7827,Model Basti,28.657400000000052,77.20284000000004,Taj Princess Hotel,28.64595642012375,77.18859778070309,Hotel
7838,Model Basti,28.657400000000052,77.20284000000004,Hotel Amax,28.646791218889298,77.21329464744466,Hotel
7844,Model Basti,28.657400000000052,77.20284000000004,Cottage Yes Please,28.641060546574657,77.21037510655337,Hotel
7845,Model Basti,28.657400000000052,77.20284000000004,Hotel City Star,28.64466061517661,77.21487207885538,Hotel
7846,Model Basti,28.657400000000052,77.20284000000004,The Pearl Hotel,28.64485913887009,77.21419830186179,Hotel
7847,Model Basti,28.657400000000052,77.20284000000004,Hotel Grand Godwin,28.64590912257855,77.21533022876963,Hotel
7851,Model Basti,28.657400000000052,77.20284000000004,Big Apple,28.658884575604002,77.19243049621582,Stores
7854,Model Basti,28.657400000000052,77.20284000000004,Delhi Subzi Mandi Railway Station (SZM),28.668121127109586,77.20027173048291,Commute
7856,Model Basti,28.657400000000052,77.20284000000004,Jhandewalan | झंडेवालान Metro Station,28.64408401218538,77.19976902008057,Commute
7857,Model Basti,28.657400000000052,77.20284000000004,Karen Cafe,28.646062445619535,77.2146056996046,Restaurant
7859,Model Basti,28.657400000000052,77.20284000000004,Uppal Hotel,28.646318,77.215223,Hotel
7861,Model Basti,28.657400000000052,77.20284000000004,Roshanara Garden | रोशनारा बाग,28.67425432760321,77.19936211336687,Sports
7863,Mori Gate,28.66366000000005,77.22492000000005,Haveli Dharampura,28.65324701401681,77.232309176437,Hotel
7870,Mori Gate,28.66366000000005,77.22492000000005,Nai Sarak | नई सड़क,28.65283927807197,77.22870777607294,Stores
7873,Mori Gate,28.66366000000005,77.22492000000005,Chandni Chowk | चाँदनी चौक (Chandni Chowk),28.656076323925312,77.23073986324933,Market
7879,Mori Gate,28.66366000000005,77.22492000000005,Kinari Bazaar | किनारी बाजार,28.6548009358371,77.23301890281758,Market
7885,Mori Gate,28.66366000000005,77.22492000000005,Comesum,28.660668497816566,77.22781022853489,Restaurant
7886,Mori Gate,28.66366000000005,77.22492000000005,Parathe Wali Gali | पराँठे वाली गली,28.65609952896119,77.2304785201278,Market
7887,Mori Gate,28.66366000000005,77.22492000000005,Maidens Hotel,28.67437701477759,77.22645211830836,Hotel
7892,Mori Gate,28.66366000000005,77.22492000000005,Tibetan Market,28.672576677638705,77.2310654430255,Market
7897,Mori Gate,28.66366000000005,77.22492000000005,Pulbangsh metro station,28.66641586680745,77.2074294090271,Commute
7898,Mori Gate,28.66366000000005,77.22492000000005,Meena Bazar | मीना बाज़ार,28.65050142436041,77.23615110703864,Market
7900,Malka Ganj Market,28.675280000000043,77.20902000000007,Shakti Nagar,28.68210305063585,77.19670621602154,Sports
7914,Malka Ganj Market,28.675280000000043,77.20902000000007,Maidens Hotel,28.67437701477759,77.22645211830836,Hotel
7915,Malka Ganj Market,28.675280000000043,77.20902000000007,Pulbangsh metro station,28.66641586680745,77.2074294090271,Commute
7924,Malka Ganj,28.677220000000034,77.20920000000007,Shakti Nagar,28.68210305063585,77.19670621602154,Sports
7940,Malka Ganj,28.677220000000034,77.20920000000007,Maidens Hotel,28.67437701477759,77.22645211830836,Hotel
7941,Malka Ganj,28.677220000000034,77.20920000000007,Pulbangsh metro station,28.66641586680745,77.2074294090271,Commute
7949,Malka Ganj,28.677220000000034,77.20920000000007,Cafeteria & Co,28.69395637512207,77.20406341552734,Restaurant
7952,Mansarover Garden,28.642010000000028,77.13054000000005,Main Market Rajouri Garden,28.645728604671543,77.12126068889171,Market
7965,Mansarover Garden,28.642010000000028,77.13054000000005,Eternity Hotel,28.654049166854715,77.11732758535626,Hotel
7974,Mansarover Garden,28.642010000000028,77.13054000000005,KFC Citysquare Mall,28.64974276155106,77.12401940292884,Restaurant
7975,Mansarover Garden,28.642010000000028,77.13054000000005,Rajouri Garden Metro Station,28.649017765428198,77.12280035018921,Commute
7979,Mansarover Garden,28.642010000000028,77.13054000000005,Udyog Bhawan Metro Station,28.654028997937733,77.12962251880133,Commute
7980,Mansarover Garden,28.642010000000028,77.13054000000005,Azadpur | आजादपुर Metro Station,28.65404748565293,77.12964173409767,Commute
7984,Mansarover Garden,28.642010000000028,77.13054000000005,Mughal Heritage,28.626548597473242,77.1346491273502,Hotel
7985,Mansarover Garden,28.642010000000028,77.13054000000005,Sarovar Portico Naraina,28.626700771886707,77.13602408422442,Hotel
7986,Mansarover Garden,28.642010000000028,77.13054000000005,Anila Hotel,28.626544750499715,77.13561541904004,Hotel
7992,Mansarover Garden,28.642010000000028,77.13054000000005,D Block Park,28.65080424736482,77.11299540316688,Sports
7997,Moti Nagar,28.656720000000064,77.12960000000004,Main Market Rajouri Garden,28.645728604671543,77.12126068889171,Market
8006,Moti Nagar,28.656720000000064,77.12960000000004,Eternity Hotel,28.654049166854715,77.11732758535626,Hotel
8024,Moti Nagar,28.656720000000064,77.12960000000004,Moments Mall,28.657001894187555,77.14669456866473,Shopping Mall
8025,Moti Nagar,28.656720000000064,77.12960000000004,Azadpur | आजादपुर Metro Station,28.65404748565293,77.12964173409767,Commute
8026,Moti Nagar,28.656720000000064,77.12960000000004,Udyog Bhawan Metro Station,28.654028997937733,77.12962251880133,Commute
8027,Moti Nagar,28.656720000000064,77.12960000000004,Moti Nagar,28.658958821876887,77.14264327038572,Market
8030,Moti Nagar,28.656720000000064,77.12960000000004,KFC Citysquare Mall,28.64974276155106,77.12401940292884,Restaurant
8031,Moti Nagar,28.656720000000064,77.12960000000004,Rajouri Garden Metro Station,28.649017765428198,77.12280035018921,Commute
8040,Moti Nagar,28.656720000000064,77.12960000000004,D Block Park,28.65080424736482,77.11299540316688,Sports
8045,Malviya Nagar,28.53394000000003,77.20702000000006,The Big Chill Cafe,28.528201144658645,77.21774809752226,Restaurant
8046,Malviya Nagar,28.53394000000003,77.20702000000006,Forever 21,28.5279986529111,77.21693677196411,Stores
8049,Malviya Nagar,28.53394000000003,77.20702000000006,Select Citywalk,28.528677890971235,77.21913628745303,Shopping Mall
8060,Malviya Nagar,28.53394000000003,77.20702000000006,H&M India,28.529207453371,77.2192350163763,Stores
8072,Malviya Nagar,28.53394000000003,77.20702000000006,DLF Place Saket,28.528032113530283,77.2168961085727,Shopping Mall
8082,Malviya Nagar,28.53394000000003,77.20702000000006,Shoppers Stop,28.529789609545862,77.21955299377441,Stores
8089,Malviya Nagar,28.53394000000003,77.20702000000006,Country Inn by Carlson,28.527388043546534,77.22047631811742,Hotel
8091,Malviya Nagar,28.53394000000003,77.20702000000006,Zara,28.52849080010449,77.2187939508929,Stores
8120,Malviya Nagar,28.53394000000003,77.20702000000006,Sheraton Hotel,28.52680151829111,77.21601247787476,Hotel
8127,Malviya Nagar,28.53394000000003,77.20702000000006,Hilton Garden Inn,28.5279069167672,77.21753043752588,Hotel
8133,Malviya Nagar,28.53394000000003,77.20702000000006,Foodchwk Dlf Place,28.527937713043368,77.2170804213637,Restaurant
8141,Malviya Nagar,28.53394000000003,77.20702000000006,SDA Market,28.546555431533175,77.19679546313746,Market
8155,Mahabir Nagar,28.636840000000063,77.08195000000006,Over The Top,28.63199591501586,77.0844811305366,Restaurant
8163,Mahabir Nagar,28.636840000000063,77.08195000000006,West End Mall,28.631776497380276,77.07810748383622,Shopping Mall
8164,Mahabir Nagar,28.636840000000063,77.08195000000006,Levi's Store,28.633778321416763,77.08711142589469,Stores
8165,Mahabir Nagar,28.636840000000063,77.08195000000006,Celio,28.633257524240953,77.08733623479273,Stores
8166,Mahabir Nagar,28.636840000000063,77.08195000000006,Janakpuri West Metro Station,28.629555582949276,77.07766907243868,Commute
8172,Major Bhupinder Singh Nag,28.656840000000045,77.23603000000008,Haveli Dharampura,28.65324701401681,77.232309176437,Hotel
8177,Major Bhupinder Singh Nag,28.656840000000045,77.23603000000008,Nai Sarak | नई सड़क,28.65283927807197,77.22870777607294,Stores
8178,Major Bhupinder Singh Nag,28.656840000000045,77.23603000000008,Chandni Chowk | चाँदनी चौक (Chandni Chowk),28.656076323925312,77.23073986324933,Market
8186,Major Bhupinder Singh Nag,28.656840000000045,77.23603000000008,Kinari Bazaar | किनारी बाजार,28.6548009358371,77.23301890281758,Market
8189,Major Bhupinder Singh Nag,28.656840000000045,77.23603000000008,Hotel Broadway New Delhi,28.641057534471244,77.23790802388555,Hotel
8197,Major Bhupinder Singh Nag,28.656840000000045,77.23603000000008,Parathe Wali Gali | पराँठे वाली गली,28.65609952896119,77.2304785201278,Market
8201,Major Bhupinder Singh Nag,28.656840000000045,77.23603000000008,Comesum,28.660668497816566,77.22781022853489,Restaurant
8204,Major Bhupinder Singh Nag,28.656840000000045,77.23603000000008,Meena Bazar | मीना बाज़ार,28.65050142436041,77.23615110703864,Market
8205,Major Bhupinder Singh Nag,28.656840000000045,77.23603000000008,Jama Masjid Metro Station,28.649631,77.237812,Commute
8206,Major Bhupinder Singh Nag,28.656840000000045,77.23603000000008,Tara Palace Daryaganj,28.649744,77.243302,Hotel
8212,Major Bhupinder Singh Nag,28.656840000000045,77.23603000000008,Tibetan Market,28.672576677638705,77.2310654430255,Market
8220,Malcha Marg,28.601598034915718,77.18569710097528,ITC Maurya,28.59713,77.173643,Hotel
8225,Malcha Marg,28.601598034915718,77.18569710097528,Taj Palace Hotel,28.595098281635618,77.1709132403825,Hotel
8226,Malcha Marg,28.601598034915718,77.18569710097528,Nehru Park | नेहरू पार्क (Nehru Park),28.591798206029363,77.19285983211086,Sports
8233,Malcha Marg,28.601598034915718,77.18569710097528,Santushti Shopping Centre,28.595054148015006,77.19820423854749,Shopping Mall
8246,Malcha Marg,28.601598034915718,77.18569710097528,The Qube,28.59925306937054,77.18864831975935,Restaurant
8247,Malcha Marg,28.601598034915718,77.18569710097528,The Ashok hotel,28.5968438254782,77.195885181427,Hotel
8254,Malcha Marg,28.601598034915718,77.18569710097528,West View,28.597121373590326,77.17346833383937,Restaurant
8258,Malcha Marg,28.601598034915718,77.18569710097528,Durbar Hall,28.59518115847077,77.17148064933508,Hotel
8262,Malcha Marg,28.601598034915718,77.18569710097528,Taj Poolside,28.595644836863954,77.17056847729758,Sports
8264,Malcha Marg,28.601598034915718,77.18569710097528,Taj Club @ Taj Palace,28.594922188900433,77.17089094043003,Hotel
8269,Malcha Marg,28.601598034915718,77.18569710097528,Csoi chanakya puri,28.59095619365729,77.19816121152357,Sports
8272,Moti Bagh,28.583620000000053,77.16474000000005,"South Campus, DU",28.58328249577863,77.16376927247211,University
8278,Moti Bagh,28.583620000000053,77.16474000000005,Taj Palace Hotel,28.595098281635618,77.1709132403825,Hotel
8280,Moti Bagh,28.583620000000053,77.16474000000005,ITC Maurya,28.59713,77.173643,Hotel
8296,Moti Bagh,28.583620000000053,77.16474000000005,Subroto Park,28.58812506384426,77.15588326904852,Sports
8297,Moti Bagh,28.583620000000053,77.16474000000005,"Sanjay Park, Moti Bagh",28.584638914265977,77.1727667662284,Sports
8298,Moti Bagh,28.583620000000053,77.16474000000005,motibagh market,28.580533249112605,77.17353618321918,Stores
8305,Moti Bagh,28.583620000000053,77.16474000000005,C Block Vasant Vihar Market,28.567686112684157,77.15947247640115,Market
8306,Moti Bagh,28.583620000000053,77.16474000000005,Nueva,28.572553,77.173571,Restaurant
8310,Moti Bagh,28.583620000000053,77.16474000000005,West View,28.597121373590326,77.17346833383937,Restaurant
8317,Moti Bagh,28.583620000000053,77.16474000000005,Vasant Vihar A-Block Park,28.567196569935927,77.16353606992524,Sports
8332,Mehrau;I,28.521130000000028,77.18017000000003,Qutab Minar Metro Station,28.512934535264865,77.18650817871094,Commute
8339,Mehrau;I,28.521130000000028,77.18017000000003,Sanjay Van,28.53164153755431,77.17492336768952,Sports
8343,Mehrau;I,28.521130000000028,77.18017000000003,Butterfly Park,28.521051,77.198784,Sports
8345,Mehrau;I,28.521130000000028,77.18017000000003,Chhattarpur | छतरपुर Metro Station,28.505316816933927,77.1735692024231,Commute
8346,Mehrau;I,28.521130000000028,77.18017000000003,Dhaba opposite Sahaj Yogya,28.536460217548356,77.1881204663321,Restaurant
8349,Mehrau;I,28.521130000000028,77.18017000000003,Sutta Park,28.51887736635534,77.16019142824797,Sports
8350,Mansarover Park,28.678230000000042,77.29601000000008,METRO Cash & Carry,28.66083239162671,77.29757642832259,Stores
8352,Mansarover Park,28.678230000000042,77.29601000000008,The Leela Ambience Delhi Convention Hotel,28.66208915530074,77.30242860080803,Hotel
8354,Mansarover Park,28.678230000000042,77.29601000000008,Mansarover Park Metro Station,28.67537011505316,77.30093198323249,Commute
8356,Mansarover Park,28.678230000000042,77.29601000000008,Shahdara Metro Station,28.673344176735423,77.28901147842407,Commute
8357,Mansarover Park,28.678230000000042,77.29601000000008,Shivaji park,28.682657407524268,77.28550319213032,Sports
8358,Mansarover Park,28.678230000000042,77.29601000000008,HDFC Bank,28.669943,77.302992,Bank
8362,Mansarover Park,28.678230000000042,77.29601000000008,Jhilmil Metro Station,28.675875696132426,77.31230871219229,Commute
8363,Mansarover Park,28.678230000000042,77.29601000000008,yamuna vihar,28.68981594464307,77.28387603753107,Sports
8364,Mansarover Park,28.678230000000042,77.29601000000008,Welcome Metro Station,28.67190235512358,77.27777249595383,Commute
8365,Mansarover Park,28.678230000000042,77.29601000000008,Aggarwal Funcity Mall,28.66063529205805,77.29824471457178,Shopping Mall
8372,Mukerjee Nagar,28.710530000000063,77.21440000000007,Gtb Nagar Railway Station,28.707183121238955,77.20675676115992,Commute
8395,Model Town A Block,28.699560000000076,77.18795000000006,Grand Plaza,28.704231883359686,77.18931952920994,Restaurant
8397,Model Town A Block,28.699560000000076,77.18795000000006,24SEVEN,28.702955914151072,77.19521821369096,Stores
8403,Model Town A Block,28.699560000000076,77.18795000000006,Cafeteria & Co,28.69395637512207,77.20406341552734,Restaurant
8405,Model Town A Block,28.699560000000076,77.18795000000006,chopra maggi point,28.695933308640004,77.20775127410889,Restaurant
8421,Model Town Ii,28.70670000000007,77.19316000000003,Grand Plaza,28.704231883359686,77.18931952920994,Restaurant
8424,Model Town Ii,28.70670000000007,77.19316000000003,Gtb Nagar Railway Station,28.707183121238955,77.20675676115992,Commute
8432,Multani Mohalla,28.65763000000004,77.26343000000008,Lal Quarter Park,28.66044419926682,77.27894954903604,Sports
8434,Masjidmoth Phase Ii,28.540500000000065,77.23386000000005,Smoke House Grill,28.537650618495245,77.23828554153442,Restaurant
8453,Masjidmoth Phase Ii,28.540500000000065,77.23386000000005,Select Citywalk,28.528677890971235,77.21913628745303,Shopping Mall
8464,Masjidmoth Phase Ii,28.540500000000065,77.23386000000005,Fabindia,28.55651645837206,77.2331981425279,Stores
8465,Masjidmoth Phase Ii,28.540500000000065,77.23386000000005,H&M India,28.529207453371,77.2192350163763,Stores
8473,Masjidmoth Phase Ii,28.540500000000065,77.23386000000005,CR Park Market No. 2,28.536463216895857,77.25338611846176,Market
8477,Masjidmoth Phase Ii,28.540500000000065,77.23386000000005,CR Park Market No. 1,28.540074694941968,77.24884746958486,Market
8486,Masjidmoth Phase Ii,28.540500000000065,77.23386000000005,Shoppers Stop,28.529789609545862,77.21955299377441,Stores
8491,Masjidmoth Phase Ii,28.540500000000065,77.23386000000005,M-Block Market,28.55039807092387,77.23456256224586,Market
8497,Masjidmoth Phase Ii,28.540500000000065,77.23386000000005,Eros Hotel,28.550182827914785,77.24905316481052,Hotel
8500,Masjidmoth Phase Ii,28.540500000000065,77.23386000000005,Country Inn by Carlson,28.527388043546534,77.22047631811742,Hotel
8505,Masjidmoth Phase Ii,28.540500000000065,77.23386000000005,Zara,28.52849080010449,77.2187939508929,Stores
8509,Masjidmoth Phase Ii,28.540500000000065,77.23386000000005,M Block Market,28.54962230719464,77.23546068207196,Market
